Order ID,Order Date,Customer Name,Gender,Age,City,State,Region,Product,Category,Quantity,Unit Price,Discount %,Sales,Cost,Profit,Salesperson,Payment Mode,Customer Type,Rating
105089,2024-11-26 0:00:00,Sarah Reddy,Female,38,Kolkata,West Bengal,East,Monitor,Electronics,4,12805.15,0,51220.6,38713.12,12507.48,Rahul Verma,Net Banking,Returning,4
105090,2025-06-14 0:00:00,Kiran Kumar,Male,30,Kolkata,West Bengal,East,Tablet,Electronics,7,23562.3,15,140195.68,116313.44,23882.24,Rahul Verma,Cash,Returning,4
105091,2024-12-01 0:00:00,Pooja Patel,Female,38,Delhi,Delhi,North,Desk,Furniture,1,11043.18,5,10491.02,8425.6,2065.42,Kiran Patel,UPI,New,2
105092,2025-09-06 0:00:00,Rohan Reddy,Male,57,Delhi,Delhi,North,Tablet,Electronics,6,23603.82,15,120379.48,92947.5,27431.98,Amit Singh,Cash,New,5
105093,2025-08-27 0:00:00,Rahul Sharma,Female,63,Hyderabad,Telangana,South,Chair,Furniture,7,6442.23,0,45095.61,31109.93,13985.68,Rahul Verma,Cash,Returning,3
105094,2025-01-16 0:00:00,Suresh Patel,Male,21,Bengaluru,Karnataka,South,Monitor,Electronics,3,12777.32,5,36415.36,27120.26,9295.1,Priya Rao,Net Banking,New,1
105095,2024-07-01 0:00:00,Sarah Reddy,Male,19,Bengaluru,Karnataka,South,Chair,Furniture,4,6083.4,25,18250.2,16292.5,1957.7,Ravi Kumar,Debit Card,Returning,4
105096,2025-12-02 0:00:00,John Singh,Female,51,Chennai,Tamil Nadu,South,Keyboard,Electronics,5,1381.34,10,6216.03,4040.86,2175.17,Rahul Verma,Debit Card,New,3
105097,2025-04-14 0:00:00,Aditya Das,Male,42,Hyderabad,Telangana,South,Keyboard,Electronics,3,1366.41,0,4099.23,2877.3,1221.93,Priya Rao,Debit Card,Returning,1
105098,2025-08-14 0:00:00,Pooja Sharma,Female,40,Visakhapatnam,Andhra Pradesh,South,Headphones,Electronics,6,2405.45,15,12267.79,9005.64,3262.15,Kiran Patel,UPI,Returning,5
105099,2024-10-17 0:00:00,Lakshmi Kumar,Male,30,Mumbai,Maharashtra,West,Laptop,Electronics,6,57708.87,10,311627.9,259736.24,51891.66,Kiran Patel,Credit Card,New,4
105100,2024-01-21 0:00:00,Suresh Kumar,Male,59,Bengaluru,Karnataka,South,Headphones,Electronics,3,2574.5,5,7337.32,6321.74,1015.58,Amit Singh,Debit Card,New,1
105101,2024-10-26 0:00:00,Pooja Sharma,Female,39,Kolkata,West Bengal,East,Phone,Electronics,3,31429.39,0,94288.17,81658.99,12629.18,Kiran Patel,UPI,New,5
105102,2025-03-09 0:00:00,Sarah Sharma,Female,51,Bengaluru,Karnataka,South,Keyboard,Electronics,3,1576.95,25,3548.14,2993.56,554.58,Neha Sharma,Debit Card,Returning,5
105103,2024-10-19 0:00:00,Aditya Kumar,Female,39,Bengaluru,Karnataka,South,Chair,Furniture,2,6500.55,20,10400.88,8014.57,2386.31,Amit Singh,Net Banking,New,1
105104,2025-05-25 0:00:00,Neha Patel,Female,57,Visakhapatnam,Andhra Pradesh,South,Phone,Electronics,1,28742.61,5,27305.48,23708.64,3596.84,Neha Sharma,UPI,Returning,2
105105,2025-04-19 0:00:00,David Reddy,Female,30,Delhi,Delhi,North,Keyboard,Electronics,3,1545.29,15,3940.49,3373.27,567.22,Priya Rao,UPI,New,4
105106,2025-10-04 0:00:00,Pooja Das,Female,57,Visakhapatnam,Andhra Pradesh,South,Monitor,Electronics,2,11077.59,20,17724.14,14858.82,2865.32,Kiran Patel,UPI,Returning,4
105107,2025-10-12 0:00:00,Pooja Das,Female,64,Pune,Maharashtra,West,Headphones,Electronics,3,2567.23,10,6931.52,4659.14,2272.38,Ravi Kumar,Cash,Returning,1
105108,2025-04-21 0:00:00,David Kumar,Male,30,Kolkata,West Bengal,East,Tablet,Electronics,8,20690.91,25,124145.46,92527.76,31617.7,Rahul Verma,UPI,Returning,5
105109,2025-06-22 0:00:00,Suresh Kumar,Female,47,Bengaluru,Karnataka,South,Desk,Furniture,4,10967.41,15,37289.19,27293.77,9995.42,Rahul Verma,Cash,New,4
105110,2025-06-30 0:00:00,Amit Patel,Male,35,Chennai,Tamil Nadu,South,Mouse,Electronics,2,735.35,15,1250.1,1034.07,216.03,Kiran Patel,UPI,New,1
105111,2025-09-15 0:00:00,Neha Sharma,Female,46,Delhi,Delhi,North,Chair,Furniture,3,5498.54,25,12371.72,8201.39,4170.33,Ravi Kumar,Debit Card,Returning,3
105112,2024-09-03 0:00:00,Kiran Patel,Female,34,Kolkata,West Bengal,East,Printer,Electronics,7,8635.77,15,51382.83,37186.73,14196.1,Ravi Kumar,Net Banking,Returning,4
105113,2025-03-31 0:00:00,Pooja Sharma,Male,36,Mumbai,Maharashtra,West,Headphones,Electronics,6,2639.23,0,15835.38,13531.4,2303.98,Priya Rao,Cash,New,3
105114,2024-10-17 0:00:00,Neha Singh,Female,31,Mumbai,Maharashtra,West,Keyboard,Electronics,5,1360.77,10,6123.47,4083.45,2040.02,Amit Singh,UPI,New,1
105115,2025-10-11 0:00:00,Aarav Patel,Female,59,Pune,Maharashtra,West,Laptop,Electronics,4,56003.73,20,179211.94,148788.04,30423.9,Neha Sharma,Net Banking,New,4
105116,2024-07-24 0:00:00,David Singh,Male,53,Mumbai,Maharashtra,West,Printer,Electronics,4,9314.44,5,35394.87,26351.22,9043.65,Ravi Kumar,UPI,Returning,3
105117,2024-07-16 0:00:00,Arjun Reddy,Female,33,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,2,1449.55,0,2899.1,2592.84,306.26,Priya Rao,Debit Card,Returning,3
105118,2024-09-28 0:00:00,Kiran Reddy,Male,31,Delhi,Delhi,North,Headphones,Electronics,4,2501.62,10,9005.83,7888.98,1116.85,Neha Sharma,Credit Card,Returning,4
105119,2024-10-05 0:00:00,Sarah Reddy,Male,58,Bengaluru,Karnataka,South,Mouse,Electronics,5,800.66,25,3002.47,2109.43,893.04,Ravi Kumar,Cash,New,1
105120,2024-09-02 0:00:00,Ravi Sharma,Male,36,Visakhapatnam,Andhra Pradesh,South,Chair,Furniture,3,6006.48,15,15316.52,10956.95,4359.57,Neha Sharma,Net Banking,Returning,3
105121,2025-06-10 0:00:00,Aditya Reddy,Female,63,Pune,Maharashtra,West,Printer,Electronics,5,9566.27,10,43048.22,37608.37,5439.85,Amit Singh,Net Banking,New,1
105122,2024-11-16 0:00:00,Sneha Patel,Male,40,Bengaluru,Karnataka,South,Printer,Electronics,7,9857.31,10,62101.05,43120.52,18980.53,Rahul Verma,Credit Card,Returning,3
105123,2024-03-24 0:00:00,John Patel,Male,18,Mumbai,Maharashtra,West,Tablet,Electronics,4,21523.61,0,86094.44,68899.18,17195.26,Neha Sharma,Cash,New,4
105124,2024-07-07 0:00:00,Suresh Sharma,Male,57,Hyderabad,Telangana,South,Monitor,Electronics,8,12462.79,25,74776.74,58164.11,16612.63,Ravi Kumar,Credit Card,Returning,1
105125,2025-07-05 0:00:00,Vivaan Reddy,Male,49,Pune,Maharashtra,West,Phone,Electronics,2,27730.1,20,44368.16,37385.58,6982.58,Priya Rao,UPI,New,4
105126,2024-04-16 0:00:00,Vivaan Sharma,Male,39,Mumbai,Maharashtra,West,Monitor,Electronics,3,12161.78,0,36485.34,29297.73,7187.61,Priya Rao,Net Banking,Returning,2
105127,2025-04-05 0:00:00,Rahul Kumar,Male,33,Hyderabad,Telangana,South,Phone,Electronics,2,29852.71,20,47764.34,42041.11,5723.23,Ravi Kumar,Cash,Returning,3
105128,2025-03-11 0:00:00,Pooja Singh,Male,41,Delhi,Delhi,North,Monitor,Electronics,8,12783.19,15,86925.69,78226.33,8699.36,Amit Singh,Net Banking,New,3
105129,2025-09-12 0:00:00,Rahul Reddy,Female,25,Delhi,Delhi,North,Headphones,Electronics,1,2407.5,15,2046.38,1523.43,522.95,Ravi Kumar,Credit Card,New,2
105130,2025-02-28 0:00:00,Amit Reddy,Male,63,Hyderabad,Telangana,South,Headphones,Electronics,5,2606.13,20,10424.52,7867.76,2556.76,Ravi Kumar,Net Banking,New,5
105131,2024-06-24 0:00:00,Suresh Singh,Male,44,Chennai,Tamil Nadu,South,Headphones,Electronics,8,2743.4,0,21947.2,15905.4,6041.8,Amit Singh,Cash,Returning,5
105132,2024-07-17 0:00:00,David Kumar,Male,45,Visakhapatnam,Andhra Pradesh,South,Monitor,Electronics,2,10882.2,20,17411.52,11766.18,5645.34,Priya Rao,Cash,New,2
105133,2024-07-28 0:00:00,Meera Singh,Male,30,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,4,1459.97,25,4379.91,3135.1,1244.81,Neha Sharma,Net Banking,Returning,1
105134,2025-06-09 0:00:00,Amit Reddy,Female,30,Visakhapatnam,Andhra Pradesh,South,Printer,Electronics,2,9187.08,25,13780.62,12062.56,1718.06,Rahul Verma,Net Banking,New,1
105135,2025-07-11 0:00:00,Pooja Kumar,Female,31,Hyderabad,Telangana,South,Chair,Furniture,1,6135.43,20,4908.34,4109.04,799.3,Amit Singh,Net Banking,New,5
105136,2024-04-29 0:00:00,Neha Das,Male,61,Kolkata,West Bengal,East,Desk,Furniture,4,12689.69,20,40607.01,30869.51,9737.5,Amit Singh,Cash,Returning,1
105137,2025-05-25 0:00:00,Aarav Reddy,Male,53,Kolkata,West Bengal,East,Monitor,Electronics,1,12305.28,25,9228.96,7710.52,1518.44,Ravi Kumar,Cash,Returning,3
105138,2025-11-14 0:00:00,Pooja Kumar,Male,57,Delhi,Delhi,North,Mouse,Electronics,2,817.77,0,1635.54,1067.72,567.82,Ravi Kumar,Net Banking,Returning,1
105139,2024-07-14 0:00:00,Priya Kumar,Male,18,Hyderabad,Telangana,South,Tablet,Electronics,7,21066,25,110596.5,76348.38,34248.12,Ravi Kumar,Credit Card,New,2
105140,2024-09-04 0:00:00,Aditya Patel,Male,44,Delhi,Delhi,North,Mouse,Electronics,3,732.7,10,1978.29,1314.99,663.3,Kiran Patel,UPI,New,3
105141,2025-01-09 0:00:00,Aditya Das,Male,25,Bengaluru,Karnataka,South,Monitor,Electronics,2,12994.81,15,22091.18,15701.81,6389.37,Kiran Patel,Net Banking,Returning,5
105142,2025-04-19 0:00:00,Neha Patel,Female,53,Mumbai,Maharashtra,West,Laptop,Electronics,7,52244.51,20,292569.26,206155.45,86413.81,Rahul Verma,Net Banking,Returning,1
105143,2024-08-20 0:00:00,Priya Singh,Male,63,Hyderabad,Telangana,South,Mouse,Electronics,5,767.08,15,3260.09,2784.47,475.62,Kiran Patel,Debit Card,New,5
105144,2025-01-29 0:00:00,Aarav Sharma,Female,27,Pune,Maharashtra,West,Tablet,Electronics,3,21848.3,0,65544.9,47747.9,17797,Priya Rao,UPI,New,2
105145,2024-07-15 0:00:00,Vivaan Patel,Female,26,Chennai,Tamil Nadu,South,Tablet,Electronics,7,20937.16,25,109920.09,89816.68,20103.41,Amit Singh,Debit Card,Returning,3
105146,2025-08-26 0:00:00,Ravi Patel,Male,26,Visakhapatnam,Andhra Pradesh,South,Chair,Furniture,2,5536.36,25,8304.54,5673.3,2631.24,Amit Singh,Debit Card,New,2
105147,2024-03-11 0:00:00,Neha Singh,Female,36,Hyderabad,Telangana,South,Phone,Electronics,1,28231.29,0,28231.29,21969.83,6261.46,Neha Sharma,Cash,New,2
105148,2024-02-17 0:00:00,Suresh Singh,Male,34,Delhi,Delhi,North,Keyboard,Electronics,3,1530.81,25,3444.32,2435.83,1008.49,Rahul Verma,Debit Card,Returning,1
105149,2024-05-21 0:00:00,Aarav Patel,Female,59,Delhi,Delhi,North,Laptop,Electronics,5,56111.05,25,210416.44,139342.66,71073.78,Ravi Kumar,Net Banking,Returning,2
105150,2025-03-28 0:00:00,David Singh,Male,34,Kolkata,West Bengal,East,Keyboard,Electronics,5,1630.66,5,7745.64,5715.66,2029.98,Ravi Kumar,Debit Card,New,2
105151,2024-05-25 0:00:00,Vivaan Das,Male,32,Bengaluru,Karnataka,South,Mouse,Electronics,2,829.9,25,1244.85,1076.75,168.1,Priya Rao,Credit Card,New,5
105152,2025-01-18 0:00:00,Pooja Singh,Female,48,Chennai,Tamil Nadu,South,Mouse,Electronics,7,792.75,10,4994.32,4249.92,744.4,Priya Rao,Cash,New,3
105153,2024-10-05 0:00:00,Arjun Reddy,Male,54,Pune,Maharashtra,West,Headphones,Electronics,2,2551.22,15,4337.07,3851.04,486.03,Ravi Kumar,Credit Card,Returning,3
105154,2024-06-06 0:00:00,Lakshmi Singh,Female,29,Mumbai,Maharashtra,West,Chair,Furniture,8,5973.88,15,40622.38,36452.34,4170.04,Amit Singh,UPI,Returning,1
105155,2024-09-26 0:00:00,John Kumar,Male,64,Mumbai,Maharashtra,West,Chair,Furniture,1,6150.31,25,4612.73,3138.54,1474.19,Priya Rao,Credit Card,Returning,2
105156,2024-07-14 0:00:00,Meera Das,Female,37,Delhi,Delhi,North,Printer,Electronics,6,9342.54,25,42041.43,32630.62,9410.81,Ravi Kumar,Debit Card,Returning,1
105157,2024-02-13 0:00:00,Sarah Singh,Male,48,Visakhapatnam,Andhra Pradesh,South,Desk,Furniture,2,12088.92,5,22968.95,15705.79,7263.16,Kiran Patel,Credit Card,New,2
105158,2024-10-25 0:00:00,Vivaan Reddy,Female,37,Hyderabad,Telangana,South,Printer,Electronics,6,8782.46,5,50060.02,44212.96,5847.06,Rahul Verma,Net Banking,New,5
105159,2024-07-28 0:00:00,John Kumar,Male,47,Pune,Maharashtra,West,Monitor,Electronics,1,12711.26,5,12075.7,9038.52,3037.18,Priya Rao,Cash,Returning,5
105160,2025-01-10 0:00:00,Meera Sharma,Male,62,Chennai,Tamil Nadu,South,Phone,Electronics,4,30779.68,25,92339.04,82913.93,9425.11,Rahul Verma,Net Banking,New,1
105161,2024-04-14 0:00:00,David Reddy,Male,46,Chennai,Tamil Nadu,South,Chair,Furniture,4,6020.49,20,19265.57,14690.02,4575.55,Kiran Patel,UPI,Returning,3
105162,2025-12-14 0:00:00,Vivaan Singh,Male,27,Mumbai,Maharashtra,West,Keyboard,Electronics,1,1632.5,25,1224.38,851.87,372.51,Kiran Patel,Net Banking,Returning,4
105163,2025-10-16 0:00:00,David Patel,Female,24,Bengaluru,Karnataka,South,Desk,Furniture,5,12565.03,0,62825.15,49227.49,13597.66,Ravi Kumar,Credit Card,New,3
105164,2024-12-04 0:00:00,Suresh Singh,Male,52,Delhi,Delhi,North,Printer,Electronics,2,9411.72,20,15058.75,10661.18,4397.57,Kiran Patel,Net Banking,New,1
105165,2025-07-06 0:00:00,Sneha Reddy,Female,44,Mumbai,Maharashtra,West,Mouse,Electronics,4,772.35,0,3089.4,2550.28,539.12,Ravi Kumar,Cash,New,3
105166,2024-11-15 0:00:00,Kiran Patel,Female,28,Pune,Maharashtra,West,Monitor,Electronics,5,12501.1,10,56254.95,48571.11,7683.84,Neha Sharma,Debit Card,Returning,4
105167,2025-10-29 0:00:00,Vivaan Patel,Female,42,Pune,Maharashtra,West,Phone,Electronics,7,30390.76,25,159551.49,119152.22,40399.27,Ravi Kumar,Debit Card,New,1
105168,2025-09-15 0:00:00,Rohan Sharma,Male,41,Mumbai,Maharashtra,West,Chair,Furniture,4,5474.36,0,21897.44,15305.46,6591.98,Rahul Verma,Cash,Returning,4
105169,2024-10-24 0:00:00,Rohan Kumar,Female,65,Kolkata,West Bengal,East,Printer,Electronics,7,8961.86,0,62733.02,52602.92,10130.1,Kiran Patel,Credit Card,Returning,2
105170,2025-09-05 0:00:00,Ravi Sharma,Female,23,Visakhapatnam,Andhra Pradesh,South,Tablet,Electronics,6,21255.32,15,108402.13,88868.2,19533.93,Neha Sharma,UPI,New,3
105171,2024-06-14 0:00:00,Lakshmi Singh,Female,24,Hyderabad,Telangana,South,Laptop,Electronics,7,53152,0,372064,262446.99,109617.01,Neha Sharma,Debit Card,Returning,1
105172,2025-02-27 0:00:00,Ananya Kumar,Male,46,Bengaluru,Karnataka,South,Tablet,Electronics,6,22657.93,10,122352.82,102062.93,20289.89,Kiran Patel,Debit Card,New,3
105173,2025-11-21 0:00:00,Pooja Reddy,Male,54,Pune,Maharashtra,West,Mouse,Electronics,4,772.64,5,2936.03,2244.48,691.55,Neha Sharma,Debit Card,Returning,2
105174,2024-02-06 0:00:00,Meera Reddy,Male,32,Pune,Maharashtra,West,Mouse,Electronics,7,783.07,10,4933.34,4125.99,807.35,Kiran Patel,Credit Card,Returning,3
105175,2025-10-05 0:00:00,Pooja Das,Female,23,Hyderabad,Telangana,South,Phone,Electronics,7,31547,5,209787.55,156949.24,52838.31,Amit Singh,Debit Card,Returning,2
105176,2025-01-02 0:00:00,Kiran Reddy,Female,56,Pune,Maharashtra,West,Monitor,Electronics,6,12156.22,5,69290.45,60176.39,9114.06,Amit Singh,Net Banking,New,1
105177,2025-03-21 0:00:00,John Reddy,Female,33,Delhi,Delhi,North,Laptop,Electronics,1,53376.67,25,40032.5,27887.53,12144.97,Rahul Verma,Credit Card,Returning,4
105178,2025-08-13 0:00:00,Vivaan Reddy,Female,49,Bengaluru,Karnataka,South,Phone,Electronics,2,29998.52,15,50997.48,42456.15,8541.33,Priya Rao,Net Banking,New,2
105179,2024-04-02 0:00:00,Neha Patel,Female,57,Bengaluru,Karnataka,South,Mouse,Electronics,2,819.02,20,1310.43,937.54,372.89,Ravi Kumar,Debit Card,New,5
105180,2025-11-13 0:00:00,Amit Patel,Male,56,Pune,Maharashtra,West,Laptop,Electronics,4,52205.2,0,208820.8,141633.63,67187.17,Rahul Verma,Credit Card,Returning,1
105181,2025-10-20 0:00:00,Arjun Patel,Female,59,Pune,Maharashtra,West,Chair,Furniture,6,6319.28,5,36019.9,29898.47,6121.43,Kiran Patel,UPI,Returning,2
105182,2025-02-05 0:00:00,Sneha Sharma,Female,36,Bengaluru,Karnataka,South,Tablet,Electronics,1,23489.43,5,22314.96,17911,4403.96,Neha Sharma,Debit Card,New,5
105183,2025-06-08 0:00:00,David Das,Male,31,Mumbai,Maharashtra,West,Keyboard,Electronics,4,1598.17,20,5114.14,3583.48,1530.66,Amit Singh,Credit Card,New,3
105184,2024-11-06 0:00:00,Vivaan Sharma,Female,50,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,4,1627.35,15,5532.99,3970.35,1562.64,Kiran Patel,UPI,Returning,2
105185,2025-03-11 0:00:00,David Singh,Female,37,Mumbai,Maharashtra,West,Mouse,Electronics,6,746.83,0,4480.98,2943.58,1537.4,Ravi Kumar,Cash,Returning,5
105186,2025-08-12 0:00:00,Ananya Das,Female,28,Delhi,Delhi,North,Monitor,Electronics,4,12239.52,0,48958.08,34897.49,14060.59,Neha Sharma,UPI,New,3
105187,2024-04-27 0:00:00,Neha Patel,Male,28,Hyderabad,Telangana,South,Chair,Furniture,2,5404.75,10,9728.55,6433.41,3295.14,Kiran Patel,Credit Card,New,3
105188,2024-05-20 0:00:00,Vivaan Kumar,Female,54,Visakhapatnam,Andhra Pradesh,South,Desk,Furniture,2,11838.45,0,23676.9,17691.98,5984.92,Rahul Verma,UPI,Returning,5
105189,2024-04-06 0:00:00,Sneha Singh,Male,39,Delhi,Delhi,North,Tablet,Electronics,7,23937.13,10,150803.92,130575.25,20228.67,Rahul Verma,Debit Card,New,1
105190,2024-08-20 0:00:00,Kiran Sharma,Female,32,Pune,Maharashtra,West,Monitor,Electronics,8,10819.14,0,86553.12,67472.88,19080.24,Kiran Patel,Net Banking,Returning,1
105191,2025-12-05 0:00:00,Kiran Reddy,Male,50,Kolkata,West Bengal,East,Phone,Electronics,5,28110.32,15,119468.86,78355.28,41113.58,Rahul Verma,UPI,Returning,1
105192,2024-08-04 0:00:00,Ravi Kumar,Female,44,Bengaluru,Karnataka,South,Mouse,Electronics,6,787.64,5,4489.55,3457.79,1031.76,Rahul Verma,Debit Card,New,1
105193,2025-10-06 0:00:00,Ravi Kumar,Male,40,Hyderabad,Telangana,South,Chair,Furniture,7,6594.34,5,43852.36,34325.29,9527.07,Rahul Verma,Net Banking,New,3
105194,2025-09-28 0:00:00,Suresh Kumar,Female,27,Hyderabad,Telangana,South,Laptop,Electronics,3,55676.24,15,141974.41,107001.78,34972.63,Ravi Kumar,UPI,Returning,1
105195,2024-03-04 0:00:00,Kiran Patel,Male,30,Hyderabad,Telangana,South,Monitor,Electronics,7,12902.65,5,85802.62,76542.29,9260.33,Neha Sharma,Net Banking,Returning,2
105196,2024-05-02 0:00:00,Aditya Sharma,Male,45,Pune,Maharashtra,West,Phone,Electronics,7,27731.44,15,165002.07,137256.43,27745.64,Rahul Verma,Credit Card,New,5
105197,2025-12-07 0:00:00,Sneha Patel,Male,48,Bengaluru,Karnataka,South,Laptop,Electronics,4,51842.3,20,165895.36,138204.89,27690.47,Priya Rao,Debit Card,Returning,5
105198,2024-06-01 0:00:00,Suresh Singh,Female,57,Hyderabad,Telangana,South,Desk,Furniture,4,11329,15,38518.6,30691.67,7826.93,Amit Singh,UPI,Returning,4
105199,2024-08-15 0:00:00,Priya Kumar,Male,64,Pune,Maharashtra,West,Desk,Furniture,3,11679.58,0,35038.74,25560.92,9477.82,Priya Rao,Debit Card,Returning,4
105200,2025-12-10 0:00:00,Meera Patel,Male,45,Delhi,Delhi,North,Printer,Electronics,3,9575.53,0,28726.59,24756.58,3970.01,Priya Rao,Credit Card,New,4
105201,2025-04-11 0:00:00,Vivaan Patel,Female,31,Hyderabad,Telangana,South,Mouse,Electronics,8,773.87,5,5881.41,3971.01,1910.4,Ravi Kumar,UPI,New,4
105202,2025-08-01 0:00:00,Ananya Patel,Male,25,Pune,Maharashtra,West,Phone,Electronics,3,29049.32,0,87147.96,75337.48,11810.48,Priya Rao,Debit Card,New,1
105203,2024-09-06 0:00:00,Suresh Sharma,Female,36,Mumbai,Maharashtra,West,Printer,Electronics,8,9886.19,20,63271.62,55146.4,8125.22,Kiran Patel,Cash,Returning,5
105204,2025-05-02 0:00:00,Vivaan Singh,Female,65,Kolkata,West Bengal,East,Desk,Furniture,6,12482.7,10,67406.58,48792.55,18614.03,Priya Rao,Cash,Returning,5
105205,2025-09-05 0:00:00,Aditya Sharma,Male,50,Mumbai,Maharashtra,West,Laptop,Electronics,4,52570.42,5,199767.6,151910.31,47857.29,Kiran Patel,Debit Card,New,3
105206,2025-06-13 0:00:00,Vivaan Sharma,Female,27,Pune,Maharashtra,West,Desk,Furniture,6,11179.58,0,67077.48,53833.61,13243.87,Amit Singh,UPI,New,5
105207,2025-12-22 0:00:00,Aditya Das,Female,23,Bengaluru,Karnataka,South,Tablet,Electronics,5,23592.39,25,88471.46,72729.86,15741.6,Neha Sharma,Cash,New,1
105208,2025-05-20 0:00:00,Pooja Das,Male,28,Mumbai,Maharashtra,West,Monitor,Electronics,6,11878.6,0,71271.6,50285.99,20985.61,Kiran Patel,Net Banking,New,4
105209,2025-12-07 0:00:00,Arjun Patel,Male,43,Hyderabad,Telangana,South,Desk,Furniture,5,12068.98,15,51293.16,40563.46,10729.7,Rahul Verma,Debit Card,New,1
105210,2024-08-11 0:00:00,Amit Kumar,Female,56,Hyderabad,Telangana,South,Phone,Electronics,4,31060.23,20,99392.74,78473.3,20919.44,Rahul Verma,Credit Card,New,2
105211,2025-01-12 0:00:00,John Reddy,Male,36,Bengaluru,Karnataka,South,Headphones,Electronics,5,2329.53,20,9318.12,7318.02,2000.1,Rahul Verma,Net Banking,New,4
105212,2025-09-27 0:00:00,Ravi Sharma,Female,54,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,7,1466.64,0,10266.48,9116.36,1150.12,Rahul Verma,Net Banking,Returning,5
105213,2024-08-06 0:00:00,Lakshmi Patel,Female,20,Visakhapatnam,Andhra Pradesh,South,Keyboard,Electronics,7,1573.02,5,10460.58,8487.56,1973.02,Rahul Verma,Net Banking,New,1
105214,2024-11-26 0:00:00,Aarav Kumar,Male,28,Pune,Maharashtra,West,Mouse,Electronics,6,828.14,15,4223.51,3449.7,773.81,Ravi Kumar,Credit Card,New,2
105215,2025-04-25 0:00:00,John Kumar,Male,40,Kolkata,West Bengal,East,Phone,Electronics,1,32400.58,20,25920.46,19064.09,6856.37,Amit Singh,Debit Card,Returning,4
105216,2024-09-24 0:00:00,Rohan Sharma,Male,55,Visakhapatnam,Andhra Pradesh,South,Mouse,Electronics,8,745.24,20,4769.54,3108.77,1660.77,Neha Sharma,UPI,New,5
105217,2025-09-09 0:00:00,Neha Patel,Male,55,Mumbai,Maharashtra,West,Keyboard,Electronics,6,1424.02,15,7262.5,5191.45,2071.05,Neha Sharma,UPI,New,2
105218,2024-05-13 0:00:00,Ravi Singh,Female,21,Delhi,Delhi,North,Tablet,Electronics,6,24135.74,20,115851.55,99713.57,16137.98,Amit Singh,Net Banking,New,5
105219,2024-06-30 0:00:00,Kiran Singh,Male,40,Mumbai,Maharashtra,West,Desk,Furniture,6,11796.27,15,60160.98,44436.97,15724.01,Priya Rao,UPI,New,3
105220,2024-09-22 0:00:00,Amit Kumar,Male,42,Hyderabad,Telangana,South,Tablet,Electronics,8,21149.6,10,152277.12,118067.48,34209.64,Priya Rao,UPI,New,3
105221,2024-10-08 0:00:00,Sneha Patel,Male,28,Chennai,Tamil Nadu,South,Mouse,Electronics,5,877.9,5,4170.02,3553.41,616.61,Rahul Verma,Cash,Returning,1
105222,2025-01-27 0:00:00,Lakshmi Singh,Male,28,Chennai,Tamil Nadu,South,Chair,Furniture,7,6049.39,15,35993.87,31408.07,4585.8,Ravi Kumar,Debit Card,Returning,1
105223,2025-01-17 0:00:00,Aditya Das,Male,51,Chennai,Tamil Nadu,South,Monitor,Electronics,8,11801.08,15,80247.34,52808.89,27438.45,Kiran Patel,Net Banking,New,2
105224,2024-04-01 0:00:00,Aditya Singh,Male,60,Kolkata,West Bengal,East,Laptop,Electronics,3,60059.24,0,180177.72,147865.79,32311.93,Rahul Verma,Credit Card,New,2
105225,2025-05-23 0:00:00,Suresh Sharma,Male,44,Visakhapatnam,Andhra Pradesh,South,Tablet,Electronics,5,23466.28,5,111464.83,85530.83,25934,Rahul Verma,Net Banking,New,5
105226,2024-08-25 0:00:00,Ananya Singh,Male,30,Delhi,Delhi,North,Headphones,Electronics,8,2409.86,5,18314.94,14198.95,4115.99,Kiran Patel,Cash,Returning,2
105227,2025-11-14 0:00:00,Arjun Reddy,Female,47,Mumbai,Maharashtra,West,Chair,Furniture,1,5904.35,0,5904.35,4314.47,1589.88,Priya Rao,Cash,New,1
105228,2024-10-26 0:00:00,Lakshmi Reddy,Female,39,Mumbai,Maharashtra,West,Tablet,Electronics,2,20463.22,25,30694.83,25886.33,4808.5,Rahul Verma,Net Banking,New,5
105229,2025-02-21 0:00:00,Aarav Sharma,Female,60,Hyderabad,Telangana,South,Tablet,Electronics,8,20161.57,10,145163.3,97695.83,47467.47,Priya Rao,UPI,New,3
105230,2025-02-13 0:00:00,Meera Reddy,Female,41,Kolkata,West Bengal,East,Monitor,Electronics,4,11593.25,10,41735.7,28998.77,12736.93,Kiran Patel,Debit Card,New,2
105231,2024-05-29 0:00:00,Sneha Sharma,Male,35,Bengaluru,Karnataka,South,Laptop,Electronics,6,50894.94,25,229027.23,174624.77,54402.46,Rahul Verma,Debit Card,New,1
105232,2025-02-07 0:00:00,Lakshmi Singh,Male,64,Mumbai,Maharashtra,West,Laptop,Electronics,5,57548.94,15,244582.99,160754.05,83828.94,Priya Rao,Net Banking,Returning,3
105233,2025-02-15 0:00:00,Rohan Reddy,Male,35,Visakhapatnam,Andhra Pradesh,South,Mouse,Electronics,6,845.79,0,5074.74,3378.45,1696.29,Rahul Verma,Net Banking,New,2
